2018-06-08 14:59:03,749 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@174d20a: startup date [Fri Jun 08 14:59:03 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-25 08:53:58,382 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-25 08:53:58,812 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-25 08:53:58,813 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-25 08:53:58,814 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-51529-1540428838147-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-25 08:53:58,814 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-25 08:53:59,972 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-25 08:54:00,147 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-25 08:54:01,110 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-10-25 14:44:35,385 | WARN  | Transport Connection to: tcp://127.0.0.1:64143 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64143@61616
2018-10-25 15:25:41,155 | WARN  | Transport Connection to: tcp://127.0.0.1:64541 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64541@61616
2018-10-25 17:33:20,192 | WARN  | Transport Connection to: tcp://127.0.0.1:54791 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54791@61616
2018-10-26 08:58:27,910 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Fri Oct 26 08:58:27 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-26 08:58:29,225 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-10-26 08:58:29,244 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-10-26 08:58:29,607 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-26 08:58:29,671 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-26 08:58:30,106 | INFO  | Recovery replayed 10414 operations from the journal in 0.483 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-26 08:58:30,270 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-58143-1540515510147-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-26 08:58:30,349 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-26 08:58:30,349 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-26 08:58:30,356 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-26 08:58:30,357 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-26 08:58:30,362 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-26 08:58:30,363 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-26 08:58:30,368 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-26 08:58:30,369 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-26 08:58:30,671 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-26 08:58:30,672 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-26 08:58:30,672 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-58143-1540515510147-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-26 08:58:30,673 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-26 08:58:31,489 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-26 08:58:31,608 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-26 08:58:31,917 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-10-26 09:29:34,123 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Fri Oct 26 09:29:34 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-26 09:29:34,932 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-10-26 09:29:34,953 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-10-26 09:29:35,434 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-26 09:29:35,526 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-26 09:29:36,001 | INFO  | Recovery replayed 10762 operations from the journal in 0.557 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-26 09:29:36,135 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-60026-1540517376018-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-26 09:29:36,195 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-26 09:29:36,196 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-26 09:29:36,206 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-26 09:29:36,206 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-26 09:29:36,212 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-26 09:29:36,212 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-26 09:29:36,217 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-26 09:29:36,218 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-26 09:29:36,328 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-26 09:29:36,328 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-26 09:29:36,329 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-60026-1540517376018-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-26 09:29:36,329 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-26 09:29:36,689 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-26 09:29:36,748 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-26 09:29:36,980 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-10-26 09:52:04,459 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Fri Oct 26 09:52:04 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-26 09:52:05,027 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-10-26 09:52:05,040 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-10-26 09:52:05,352 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-26 09:52:05,403 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-26 09:52:05,833 | INFO  | Recovery replayed 10784 operations from the journal in 0.476 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-26 09:52:05,967 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-62138-1540518725849-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-26 09:52:06,023 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-26 09:52:06,024 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-26 09:52:06,032 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-26 09:52:06,032 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-26 09:52:06,038 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-26 09:52:06,038 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-26 09:52:06,044 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-26 09:52:06,044 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-26 09:52:06,138 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-26 09:52:06,139 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-26 09:52:06,140 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-62138-1540518725849-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-26 09:52:06,140 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-26 09:52:06,529 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-26 09:52:06,579 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-26 09:52:06,769 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-10-26 10:22:25,720 | WARN  | Transport Connection to: tcp://127.0.0.1:62137 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:62137@61616
2018-10-29 09:03:39,367 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Mon Oct 29 09:03:39 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-29 09:04:13,473 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-10-29 09:04:13,556 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-10-29 09:04:18,027 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-29 09:04:19,242 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-29 09:04:19,524 | INFO  | Recovery replayed 5402 operations from the journal in 0.823 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-29 09:04:22,164 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50161-1540775059864-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-29 09:04:26,656 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-29 09:04:26,657 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-29 09:04:26,665 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-29 09:04:26,665 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-29 09:04:26,672 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-29 09:04:26,673 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-29 09:04:26,679 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-29 09:04:26,679 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-29 09:04:30,014 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-29 09:04:30,014 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-29 09:04:30,015 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50161-1540775059864-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-29 09:04:30,015 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-29 09:04:35,693 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-29 09:04:37,402 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-29 09:04:41,138 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-11-05 09:09:02,454 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Mon Nov 05 09:09:02 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-11-05 09:09:15,666 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
